index	loc	a	A	b	B	h	H	u	U
5441	CN_S005542M394670	0	128	0	0	0	79	0	27
5442	CN_S005545M24116	0	152	0	0	0	65	0	17
5443	CN_S005545M119979	5	155	0	0	0	68	0	6
5444	CN_S005545M261664	33	127	0	0	20	47	0	7
5445	CN_S005545M279653	23	137	0	0	14	53	1	6
5446	CN_S005545M323450	29	129	0	0	13	55	1	7
5447	CN_S005545M428761	5	154	0	0	3	65	0	7
5448	CN_S005545M572240	12	131	0	0	4	55	32	0
5449	CN_S005545M682120	19	121	0	0	7	53	0	34
5450	CN_S005545M702024	5	149	0	0	3	61	16	0
5451	CN_S005545M711092	7	153	0	0	9	55	0	10
5452	CN_S005545M711205	11	146	0	0	4	67	0	6
5453	CN_S005545M812856	13	147	0	0	14	58	0	2
5454	CN_S005545M825799	14	141	0	0	4	73	0	2
5455	CN_S005545M860948	22	137	0	0	20	47	0	8
5456	CN_S005545M874934	27	127	0	0	13	55	0	12
5457	CN_S005545M893578	19	138	0	0	7	56	14	0
5458	CN_S005545M893814	14	143	0	0	10	60	0	7
5459	CN_S005545M924473	1	154	0	0	9	66	0	4
5460	CN_S005545M1146792	21	133	0	0	21	53	1	5
5461	CN_S005545M1208581	11	145	0	0	9	65	1	3
5462	CN_S005545M1273390	3	152	0	0	5	74	0	0
5463	CN_S005545M1310835	0	152	0	0	0	68	14	0
5464	CN_S005545M1315324	2	155	0	0	9	64	4	0
5465	CN_S005545M1342531	32	125	0	0	22	52	0	3
5466	CN_S005545M1383282	3	155	0	0	2	73	0	1
5467	CN_S005545M1436981	0	140	0	0	0	65	0	29
5468	CN_S005559M68107	0	97	0	0	0	108	0	29
5469	CN_S005559M68721	0	115	0	0	0	84	35	0
5470	CN_S005562M64492	0	96	0	0	0	90	0	48
5471	CN_S005562M64578	9	107	0	0	21	82	0	15
5472	CN_S005562M108300	16	95	0	0	20	89	0	14
5473	CN_S005562M258238	6	107	0	0	13	98	0	10
5474	CN_S005562M278906	5	115	0	0	17	88	0	9
5475	CN_S005562M291848	0	104	0	0	0	119	0	11
5476	CN_S005566M62823	0	102	0	0	0	121	0	11
5477	CN_S005581M317044	0	105	0	0	0	82	0	47
5478	CN_S005581M317096	3	106	0	0	0	82	0	43
5479	CN_S005581M391284	20	87	0	0	20	84	1	22
5480	CN_S005581M613576	6	108	0	0	8	104	1	7
5481	CN_S005581M623361	27	82	0	0	29	81	1	14
5482	CN_S005581M627121	20	95	0	0	21	83	1	14
5483	CN_S005581M719215	10	106	0	0	9	104	0	5
5484	CN_S005581M729022	9	105	0	0	14	95	11	0
5485	CN_S005581M754425	12	106	0	0	22	87	0	7
5486	CN_S005581M876171	9	102	0	0	7	105	0	11
5487	CN_S005581M1087831	0	102	0	0	0	90	0	42
5488	CN_S005582M1575	0	128	0	0	0	84	0	22
5489	CN_S005582M1617	0	126	0	0	0	86	0	22
5490	CN_S005582M1623	7	123	0	0	15	89	0	0
5491	CN_S005582M1635	1	127	0	0	16	88	0	2
5492	CN_S005582M1650	6	117	0	0	10	83	1	17
5493	CN_S005582M1666	0	127	0	0	18	71	1	17
5494	CN_S005582M1668	1	120	0	0	0	96	0	17
5495	CN_S005587M20070	0	109	0	0	0	99	0	26
5496	CN_S005587M371387	18	98	0	0	11	82	25	0
5497	CN_S005587M451282	0	135	0	0	9	69	0	21
5498	CN_S005587M451920	0	126	0	0	0	87	0	21
5499	CN_S005591M10730	0	109	0	0	0	106	0	19
5500	CN_S005591M56375	0	116	0	0	0	105	0	13
5501	CN_S005624M654097	0	105	0	0	0	99	0	30
5502	CN_S005624M729833	13	89	0	0	17	80	35	0
5503	CN_S005624M809467	0	90	0	0	0	105	39	0
5504	CN_S005628M121036	0	126	0	0	0	96	0	12
5505	CN_S005628M123709	3	119	0	0	15	82	1	14
5506	CN_S005628M164144	6	118	0	0	7	92	2	9
5507	CN_S005628M166588	6	114	0	0	11	92	1	10
5508	CN_S005628M208742	16	109	0	0	10	93	0	6
5509	CN_S005628M288971	14	111	0	0	17	83	0	9
5510	CN_S005628M289029	12	113	0	0	17	83	0	9
5511	CN_S005628M296807	6	122	0	0	10	90	0	6
5512	CN_S005628M471221	15	113	0	0	29	72	0	5
5513	CN_S005628M492646	7	117	0	0	8	99	0	3
5514	CN_S005628M574294	6	118	0	0	3	101	0	6
5515	CN_S005628M836880	0	112	0	0	0	86	36	0
5516	CN_S005636M171226	0	126	0	0	0	102	0	6
5517	CN_S005636M179928	9	124	0	0	17	76	0	8
5518	CN_S005636M180034	21	110	0	0	29	67	0	7
5519	CN_S005636M332574	5	122	0	0	2	103	0	2
5520	CN_S005636M343109	5	127	0	0	12	87	3	0
5521	CN_S005636M343775	4	121	0	0	5	101	0	3
5522	CN_S005636M383107	14	114	0	0	11	92	0	3
5523	CN_S005636M391038	5	123	0	0	11	92	0	3
5524	CN_S005636M417403	10	117	0	0	14	86	0	7
5525	CN_S005636M454804	30	96	0	0	23	76	0	9
5526	CN_S005636M462890	11	117	0	0	9	93	0	4
5527	CN_S005636M484873	16	115	0	0	14	85	0	4
5528	CN_S005636M493304	15	113	0	0	15	85	0	6
5529	CN_S005636M507623	12	121	0	0	10	89	0	2
5530	CN_S005636M546223	29	99	0	0	29	65	0	12
5531	CN_S005636M558262	5	123	0	0	5	96	5	0
5532	CN_S005636M562432	28	98	0	0	33	68	0	7
5533	CN_S005636M575989	11	115	0	0	4	101	0	3
5534	CN_S005636M575992	7	121	0	0	2	101	0	3
5535	CN_S005636M580210	3	126	0	0	8	95	2	0
5536	CN_S005636M588555	8	122	0	0	10	90	0	4
5537	CN_S005636M627071	25	103	0	0	28	68	10	0
5538	CN_S005636M635336	17	109	0	0	18	80	0	10
5539	CN_S005636M638500	4	125	0	0	5	94	0	6
5540	CN_S005636M650948	4	126	0	0	6	95	0	3
5541	CN_S005636M654136	10	117	0	0	6	89	0	12
5542	CN_S005636M654166	6	121	0	0	6	89	12	0
5543	CN_S005636M670219	8	119	0	0	4	89	0	14
5544	CN_S005636M692249	16	103	0	0	22	72	0	21
5545	CN_S005636M718802	17	102	0	0	16	80	19	0
5546	CN_S005636M721197	25	96	0	0	18	73	0	22
5547	CN_S005636M724350	0	127	0	0	0	91	0	16
5548	CN_S005640M223405	0	97	0	0	0	102	0	35
5549	CN_S005640M223509	1	113	0	0	1	116	0	3
5550	CN_S005640M571453	26	90	0	0	38	76	4	0
5551	CN_S005640M624073	10	107	0	0	20	91	1	5
5552	CN_S005640M624990	21	93	0	0	15	97	1	7
5553	CN_S005640M625182	2	111	0	0	8	107	6	0
5554	CN_S005640M746531	19	99	0	0	12	92	12	0
5555	CN_S005640M748695	7	112	0	0	9	96	1	9
5556	CN_S005640M749874	23	91	0	0	28	75	1	16
5557	CN_S005640M852068	0	114	0	0	0	109	0	11
5558	CN_S005649M21273	0	106	0	0	0	119	9	0
5559	CN_S005649M56891	0	104	0	0	0	108	0	22
5560	CN_S005667M244857	0	95	0	0	0	91	48	0
5561	CN_S005669M16046	0	114	0	0	0	67	0	53
5562	CN_S005669M327501	0	132	0	0	0	84	0	18
5563	CN_S005675M137583	0	101	0	0	0	71	0	62
5564	CN_S005675M567502	14	102	0	0	14	67	0	37
5565	CN_S005675M800322	6	117	0	0	13	77	0	21
5566	CN_S005675M970211	8	122	0	0	4	93	1	6
5567	CN_S005675M985700	28	97	0	0	23	74	1	11
5568	CN_S005675M1069065	25	100	0	0	27	75	0	7
5569	CN_S005675M1175241	10	117	0	0	9	91	0	7
5570	CN_S005675M1760109	0	125	0	0	7	89	0	13
5571	CN_S005675M1760170	0	121	0	0	0	92	0	21
5572	CN_S005687M14476	0	96	0	0	0	99	0	39
5573	CN_S005687M76967	8	102	0	0	9	102	0	13
5574	CN_S005687M135712	2	110	0	0	8	108	0	6
5575	CN_S005687M331452	4	109	0	0	12	105	0	4
5576	CN_S005687M331488	24	90	0	0	31	83	0	6
5577	CN_S005687M351026	5	107	0	0	11	105	0	6
5578	CN_S005687M416363	19	91	0	0	24	90	1	9
5579	CN_S005687M416437	7	107	0	0	5	109	1	5
5580	CN_S005687M477981	26	84	0	0	28	84	0	12
5581	CN_S005687M499720	7	107	0	0	4	115	0	1
5582	CN_S005687M500322	14	103	0	0	24	91	0	2
5583	CN_S005687M512105	7	108	0	0	5	108	1	5
5584	CN_S005687M714327	24	95	0	0	24	82	1	8
5585	CN_S005687M869794	11	104	0	0	17	86	2	14
5586	CN_S005687M901828	20	94	0	0	31	70	2	17
5587	CN_S005687M970992	0	102	0	0	0	80	0	52
5588	CN_S005721M98193	0	89	0	0	0	88	0	57
5589	CN_S005721M98235	6	124	0	0	8	85	0	11
5590	CN_S005721M184729	14	100	0	0	15	95	1	9
5591	CN_S005721M206741	10	107	0	0	18	95	1	3
5592	CN_S005721M291728	5	111	0	0	6	110	0	2
5593	CN_S005721M298589	8	107	0	0	17	97	1	4
5594	CN_S005721M500346	8	107	0	0	15	100	1	3
5595	CN_S005721M575892	12	105	0	0	14	102	0	1
5596	CN_S005721M652079	19	100	0	0	8	102	0	5
5597	CN_S005721M823090	18	101	0	0	10	97	0	8
5598	CN_S005721M1035182	19	98	0	0	11	93	0	13
5599	CN_S005721M1052055	4	130	0	0	13	83	0	4
5600	CN_S005721M1237959	17	107	0	0	16	84	1	9
5601	CN_S005721M1256717	22	96	0	0	15	84	1	16
5602	CN_S005721M1455939	19	102	0	0	16	84	0	13
5603	CN_S005721M1463462	20	97	0	0	26	76	0	15
5604	CN_S005721M1464662	24	93	0	0	27	75	0	15
5605	CN_S005721M1559070	3	119	0	0	10	98	0	4
5606	CN_S005721M1610858	7	107	0	0	9	105	1	5
5607	CN_S005721M1663838	15	105	0	0	9	95	1	9
5608	CN_S005721M1722775	17	109	0	0	35	51	22	0
5609	CN_S005721M1722859	14	112	0	0	9	86	0	13
5610	CN_S005721M1729435	11	109	0	0	7	97	0	10
5611	CN_S005721M1804971	0	108	0	0	0	94	0	32
5612	CN_S005723M89779	0	126	0	0	0	91	0	17
5613	CN_S005723M168174	0	106	0	0	0	62	0	66
5614	CN_S005723M280232	0	130	0	0	0	92	0	12
5615	CN_S005728M33803	0	93	0	0	0	108	0	33
5616	CN_S005728M195329	1	96	0	0	5	124	8	0
5617	CN_S005728M201237	4	92	0	0	0	120	18	0
5618	CN_S005738M133	0	116	0	0	0	62	56	0
5619	CN_S005738M30488	0	89	0	0	0	86	0	59
5620	CN_S005741M104678	0	109	0	0	0	113	0	12
5621	CN_S005741M162044	11	106	0	0	24	83	0	10
5622	CN_S005741M205132	8	105	0	0	17	95	0	9
5623	CN_S005741M229184	13	96	0	0	15	95	0	15
5624	CN_S005741M478104	9	96	0	0	10	94	0	25
5625	CN_S005741M478208	0	87	0	0	0	87	0	60
5626	CN_S005748M135796	0	129	0	0	0	91	0	14
5627	CN_S005763M98553	0	114	0	0	0	89	0	31
5628	CN_S005768M30222	0	110	0	0	0	107	17	0
5629	CN_S005795M339312	0	118	0	0	0	98	0	18
5630	CN_S005795M822179	14	101	0	0	15	85	0	19
5631	CN_S005795M876294	15	98	0	0	16	91	0	14
5632	CN_S005795M969050	0	109	0	0	0	103	22	0
5633	CN_S005798M42107	0	105	0	0	0	79	0	50
5634	CN_S005830M87498	0	127	0	0	0	56	0	51
5635	CN_S005833M100598	0	126	0	0	0	55	0	53
5636	CN_S005833M100725	3	129	0	0	5	86	1	10
5637	CN_S005833M108933	9	127	0	0	12	79	1	6
5638	CN_S005833M118135	7	128	0	0	4	91	0	4
5639	CN_S005833M187118	10	125	0	0	9	83	1	6
5640	CN_S005833M300383	20	113	0	0	20	63	1	17
5641	CN_S005833M301165	0	126	0	0	0	86	0	22
5642	CN_S005836M77857	0	109	0	0	0	111	0	14
5643	CN_S005836M124474	5	107	0	0	8	105	0	9
5644	CN_S005836M159126	11	96	0	0	13	99	0	15
5645	CN_S005836M175694	23	85	0	0	21	84	0	21
5646	CN_S005836M175738	23	84	0	0	21	85	0	21
5647	CN_S005836M291511	0	108	0	0	0	95	31	0
5648	CN_S005848M15064	0	87	0	0	0	124	0	23
5649	CN_S005848M19472	0	86	0	0	0	104	0	44
5650	CN_S005862M3161	0	109	0	0	0	101	0	24
5651	CN_S005862M68365	2	120	0	0	10	96	0	6
5652	CN_S005862M71797	10	107	0	0	15	92	0	10
5653	CN_S005862M72539	21	96	0	0	22	86	0	9
5654	CN_S005862M172331	9	107	0	0	16	95	0	7
5655	CN_S005862M242740	8	113	0	0	17	92	0	4
5656	CN_S005862M347599	3	116	0	0	7	103	0	5
5657	CN_S005862M350804	3	116	0	0	10	103	0	2
5658	CN_S005862M609018	6	113	0	0	3	110	0	2
5659	CN_S005862M615876	9	111	0	0	8	100	0	6
5660	CN_S005862M801721	3	113	0	0	8	98	0	12
5661	CN_S005862M926962	19	95	0	0	20	86	14	0
5662	CN_S005862M929316	20	95	0	0	19	81	19	0
5663	CN_S005862M982814	17	104	0	0	20	79	0	14
5664	CN_S005862M1024093	17	99	0	0	20	83	0	15
5665	CN_S005862M1117614	9	110	0	0	11	93	0	11
5666	CN_S005862M1118430	2	124	0	0	4	96	0	8
5667	CN_S005862M1154590	0	102	0	0	0	76	0	56
5668	CN_S005865M375374	0	127	0	0	0	94	0	13
5669	CN_S005865M378455	5	125	0	0	2	96	0	6
5670	CN_S005865M378514	11	115	0	0	13	81	0	14
5671	CN_S005865M430046	5	122	0	0	0	86	21	0
5672	CN_S005866M103405	0	111	0	0	0	86	37	0
5673	CN_S005866M233422	4	113	0	0	2	108	0	7
5674	CN_S005866M235564	30	85	0	0	21	91	0	7
5675	CN_S005866M238515	25	92	0	0	23	87	0	7
5676	CN_S005866M239798	25	90	0	0	23	84	0	12
5677	CN_S005866M247651	1	116	0	0	4	108	5	0
5678	CN_S005866M249495	8	108	0	0	15	95	0	8
5679	CN_S005866M275116	8	113	0	0	11	96	6	0
5680	CN_S005866M278987	7	112	0	0	20	84	0	11
5681	CN_S005866M298732	12	105	0	0	13	92	12	0
5682	CN_S005866M339879	7	113	0	0	13	91	0	10
5683	CN_S005866M361556	13	104	0	0	14	94	0	9
5684	CN_S005866M392228	5	110	0	0	2	114	0	3
5685	CN_S005866M393211	6	116	0	0	11	98	0	3
5686	CN_S005866M419422	12	102	0	0	11	100	0	9
5687	CN_S005866M453130	26	90	0	0	27	81	0	10
5688	CN_S005866M475071	15	103	0	0	16	91	0	9
5689	CN_S005866M477540	23	96	0	0	19	88	0	8
5690	CN_S005866M738958	7	111	0	0	10	103	3	0
5691	CN_S005866M755043	7	112	0	0	3	108	0	4
5692	CN_S005866M1155775	3	112	0	0	8	99	0	12
5693	CN_S005866M1293501	0	112	0	0	0	79	43	0
5694	CN_S005876M69863	0	102	0	0	0	92	0	40
5695	CN_S005876M187095	0	117	0	0	0	100	0	17
5696	CN_S005876M189589	0	94	0	0	0	93	0	47
5697	CN_S005876M273868	0	98	0	0	0	93	0	43
5698	CN_S005878M350249	0	98	0	0	0	69	0	67
5699	CN_S005878M354183	0	109	0	0	0	73	0	52
5700	CN_S005884M134019	0	99	0	0	0	113	0	22
5701	CN_S005907M18528	0	103	0	0	0	85	0	46
5702	CN_S005907M18624	0	131	0	0	0	44	0	59
5703	CN_S005919M276108	0	177	0	0	0	37	0	20
5704	CN_S005922M227532	0	99	0	0	0	110	0	25
5705	CN_S005952M169104	4	126	0	0	0	84	20	0
5706	CN_S005952M190845	8	124	0	0	5	81	16	0
5707	CN_S005952M207385	7	124	0	0	7	72	24	0
5708	CN_S005952M216898	22	112	0	0	6	69	25	0
5709	CN_S005952M218555	2	133	0	0	3	83	0	13
5710	CN_S005952M227172	0	113	0	0	0	77	0	44
5711	CN_S005956M47389	0	98	0	0	0	77	0	59
5712	CN_S005957M52004	0	130	0	0	0	89	0	15
5713	CN_S005957M52145	0	125	0	0	0	78	0	31
5714	CN_S005957M93622	0	133	0	0	0	86	0	15
5715	CN_S005964M34154	0	118	0	0	0	91	0	25
5716	CN_S005969M22402	0	111	0	0	0	71	0	52
5717	CN_S005969M136008	0	123	0	0	0	67	0	44
5718	CN_S005969M534009	0	109	0	0	0	70	0	55
5719	CN_S005972M236655	0	86	0	0	0	102	0	46
5720	CN_S005972M347656	6	96	0	0	7	111	14	0
5721	CN_S005972M347760	3	107	0	0	6	101	17	0
5722	CN_S005978M36103	0	132	0	0	0	81	0	21
5723	CN_S005978M42311	1	131	0	0	0	100	0	2
5724	CN_S005978M62061	29	105	0	0	31	59	0	10
5725	CN_S005978M88426	10	124	0	0	9	79	12	0
5726	CN_S005978M176776	17	110	0	0	10	78	0	19
5727	CN_S005978M178519	0	117	0	0	0	82	0	35
5728	CN_S005981M103378	0	110	0	0	0	71	53	0
5729	CN_S005985M105106	0	114	0	0	0	95	0	25
5730	CN_S005985M161843	0	103	0	0	0	103	28	0
5731	CN_S005985M161924	0	114	0	0	0	101	0	19
5732	CN_S005988M76625	0	91	0	0	0	92	0	51
5733	CN_S005988M77785	8	106	0	0	12	87	0	21
5734	CN_S005988M229659	8	108	0	0	8	98	12	0
5735	CN_S005988M871205	0	114	0	0	0	104	0	16
5736	CN_S006004M178077	0	94	0	0	0	103	0	37
5737	CN_S006004M204098	0	94	0	0	0	82	0	58
5738	CN_S006004M242116	0	106	0	0	0	105	0	23
5739	CN_S006012M52616	0	103	0	0	0	88	0	43
5740	CN_S006012M52748	0	83	0	0	0	85	0	66
5741	CN_S006023M7221	0	94	0	0	0	83	0	57
5742	CN_S006023M7310	0	89	0	0	0	93	0	52
5743	CN_S006025M144766	0	113	0	0	0	100	0	21
5744	CN_S006025M217244	0	110	0	0	0	77	0	47
5745	CN_S006025M217284	0	113	0	0	0	110	0	11
5746	CN_S006035M16913	0	121	0	0	0	74	0	39
5747	CN_S006035M18711	0	117	0	0	0	70	0	47
5748	CN_S006044M47479	0	102	0	0	0	115	0	17
5749	CN_S006044M129682	0	107	0	0	0	107	0	20
5750	CN_S006044M168702	0	97	0	0	0	121	0	16
5751	CN_S006051M98026	0	105	0	0	0	117	0	12
5752	CN_S006063M62075	0	113	0	0	0	106	0	15
5753	CN_S006063M76385	0	90	0	0	0	102	0	42
5754	CN_S006063M82037	0	116	0	0	0	104	0	14
5755	CN_S006066M45746	0	112	0	0	0	105	0	17
5756	CN_S006091M112666	0	90	0	0	0	92	0	52
5757	CN_S006108M21629	0	123	0	0	0	85	0	26
5758	CN_S006125M2404	0	86	0	0	0	92	0	56
5759	CN_S006146M48118	0	112	0	0	0	100	0	22
5760	CN_S006159M67095	0	104	0	0	0	100	0	30
5761	CN_S006159M132662	5	111	0	0	7	103	0	8
5762	CN_S006159M137266	6	111	0	0	2	110	1	4
5763	CN_S006159M175940	7	111	0	0	8	101	1	6
5764	CN_S006159M176835	16	93	0	0	14	82	0	29
5765	CN_S006159M287656	0	99	0	0	0	74	0	61
5766	CN_S006160M68456	0	102	0	0	0	91	41	0
5767	CN_S006164M186986	0	110	0	0	0	79	0	45
5768	CN_S006164M187019	0	111	0	0	0	78	0	45
5769	CN_S006180M23231	0	101	0	0	0	85	48	0
5770	CN_S006182M75338	0	117	0	0	0	98	0	19
5771	CN_S006189M56143	0	100	0	0	0	109	0	25
5772	CN_S006189M90979	0	87	0	0	0	110	37	0
5773	CN_S006217M94397	0	99	0	0	0	81	0	54
5774	CN_S006223M72467	0	118	0	0	0	78	0	38
5775	CN_S006223M72550	12	118	0	0	8	77	1	18
5776	CN_S006223M140636	15	113	0	0	17	79	1	9
5777	CN_S006223M305293	5	120	0	0	7	91	0	11
5778	CN_S006223M305351	0	124	0	0	0	83	27	0
5779	CN_S006223M343266	0	120	0	0	0	83	31	0
5780	CN_S006228M201117	0	102	0	0	0	80	0	52
5781	CN_S006228M271490	0	98	0	0	0	91	45	0
5782	CN_S006228M407752	0	110	0	0	0	97	0	27
5783	CN_S006236M32881	0	108	0	0	0	106	0	20
5784	CN_S006236M112088	0	96	0	0	0	104	0	34
5785	CN_S006238M79816	0	104	0	0	0	75	0	55
5786	CN_S006243M177178	0	91	0	0	0	84	0	59
5787	CN_S006243M268426	4	110	0	0	4	108	0	8
5788	CN_S006243M284457	2	111	0	0	7	105	9	0
5789	CN_S006243M294193	10	107	0	0	15	93	0	9
5790	CN_S006243M429800	20	92	0	0	24	82	2	14
5791	CN_S006243M501408	5	107	0	0	10	105	2	5
5792	CN_S006243M501485	0	109	0	0	0	113	0	12
5793	CN_S006245M47981	0	99	0	0	0	97	0	38
5794	CN_S006247M20038	0	93	0	0	0	73	0	68
5795	CN_S006250M105540	0	125	0	0	0	94	15	0
5796	CN_S006251M36231	0	104	0	0	0	104	0	26
5797	CN_S006251M58262	15	103	0	0	11	93	0	12
5798	CN_S006251M99008	13	104	0	0	12	95	0	10
5799	CN_S006251M138727	0	119	0	0	1	109	5	0
5800	CN_S006251M251015	8	110	0	0	7	105	4	0
5801	CN_S006251M453988	11	104	0	0	13	101	0	5
5802	CN_S006251M619112	10	107	0	0	15	95	7	0
5803	CN_S006251M660482	15	99	0	0	18	91	0	11
5804	CN_S006251M701998	19	98	0	0	30	77	0	10
5805	CN_S006251M740655	17	99	0	0	8	106	0	4
5806	CN_S006251M758747	22	95	0	0	15	96	0	6
5807	CN_S006251M811232	0	108	0	0	0	104	0	22
5808	CN_S006259M103610	0	101	0	0	0	95	0	38
5809	CN_S006274M41878	0	121	0	0	0	92	0	21
5810	CN_S006333M127915	0	107	0	0	0	108	0	19
5811	CN_S006339M403101	0	94	0	0	0	70	0	70
5812	CN_S006339M403193	17	100	0	0	18	65	0	34
5813	CN_S006339M482907	5	119	0	0	3	101	0	6
5814	CN_S006339M485555	12	110	0	0	12	90	0	10
5815	CN_S006339M574050	0	112	0	0	0	82	0	40
5816	CN_S006358M56068	0	113	0	0	0	103	0	18
5817	CN_S006358M56173	9	106	0	0	14	89	1	15
5818	CN_S006358M59877	22	92	0	0	20	90	1	9
5819	CN_S006358M118366	5	108	0	0	8	110	0	3
5820	CN_S006358M122638	4	110	0	0	7	107	0	6
5821	CN_S006358M135996	16	101	0	0	30	80	0	7
5822	CN_S006358M148786	16	97	0	0	23	93	0	5
5823	CN_S006358M351716	16	99	0	0	6	104	0	9
5824	CN_S006358M359295	9	108	0	0	4	109	0	4
5825	CN_S006358M446454	2	112	0	0	5	110	1	4
5826	CN_S006358M676286	19	93	0	0	20	94	1	7
5827	CN_S006358M729042	18	95	0	0	19	94	0	8
5828	CN_S006358M732265	12	97	0	0	5	112	0	8
5829	CN_S006358M742381	9	104	0	0	9	105	0	7
5830	CN_S006358M755506	16	95	0	0	20	95	0	8
5831	CN_S006358M769034	14	94	0	0	16	92	18	0
5832	CN_S006358M937923	7	107	0	0	5	99	0	16
5833	CN_S006358M937974	2	112	0	0	5	98	0	17
5834	CN_S006358M1058062	27	85	0	0	23	81	0	18
5835	CN_S006358M1058167	14	99	0	0	14	87	0	20
5836	CN_S006358M1062226	10	101	0	0	20	79	0	24
5837	CN_S006358M1204843	0	87	0	0	0	89	0	58
5838	CN_S006363M157623	0	91	0	0	0	108	0	35
5839	CN_S006365M158411	0	119	0	0	0	104	11	0
5840	CN_S006373M70783	0	116	0	0	0	87	0	31
5841	CN_S006388M90193	0	115	0	0	0	101	0	18
5842	CN_S006390M168930	0	116	0	0	0	88	0	30
5843	CN_S006397M112169	5	112	0	0	0	106	11	0
5844	CN_S006409M187980	0	97	0	0	0	79	0	58
5845	CN_S006409M551779	12	106	0	0	13	85	0	18
5846	CN_S006409M553028	17	108	0	0	24	71	0	14
5847	CN_S006409M556961	4	116	0	0	5	104	0	5
5848	CN_S006409M558288	4	116	0	0	1	90	0	23
5849	CN_S006409M558292	0	121	0	0	0	90	23	0
5850	CN_S006409M583741	15	107	0	0	9	89	1	13
5851	CN_S006409M763639	21	92	0	0	19	81	1	20
5852	CN_S006409M829274	0	114	0	0	0	93	0	27
5853	CN_S006417M72143	0	111	0	0	0	81	0	42
5854	CN_S006417M72152	0	113	0	0	0	80	0	41
5855	CN_S006422M124444	0	102	0	0	0	120	0	12
5856	CN_S006431M26584	0	123	0	0	0	80	0	31
5857	CN_S006431M67988	0	122	0	0	0	88	0	24
5858	CN_S006431M106457	0	116	0	0	0	76	0	42
5859	CN_S006431M123606	0	122	0	0	0	66	0	46
5860	CN_S006436M1913	0	92	0	0	0	74	68	0
5861	CN_S006449M54869	0	121	0	0	0	78	0	35
5862	CN_S006451M73284	0	101	0	0	0	84	0	49
5863	CN_S006453M95091	0	99	0	0	0	110	0	25
5864	CN_S006453M165857	0	111	0	0	1	81	41	0
5865	CN_S006453M165864	4	107	0	0	0	82	0	41
5866	CN_S006453M252984	7	102	0	0	14	100	0	11
5867	CN_S006453M254305	5	108	0	0	13	104	0	4
5868	CN_S006453M262940	6	109	0	0	4	111	4	0
5869	CN_S006453M325426	13	104	0	0	11	97	0	9
5870	CN_S006453M325461	17	100	0	0	11	97	0	9
5871	CN_S006453M325476	15	102	0	0	11	97	0	9
5872	CN_S006453M494782	5	109	0	0	8	105	0	7
5873	CN_S006453M572009	5	110	0	0	14	98	0	7
5874	CN_S006453M610126	5	110	0	0	6	107	0	6
5875	CN_S006453M613314	6	109	0	0	8	106	0	5
5876	CN_S006453M617208	12	102	0	0	9	97	0	14
5877	CN_S006453M618162	0	105	0	0	0	89	0	40
5878	CN_S006455M511698	0	98	0	0	0	106	0	30
5879	CN_S006455M546059	9	102	0	0	13	102	0	8
5880	CN_S006455M559998	17	92	0	0	21	85	19	0
5881	CN_S006455M566351	26	82	0	0	23	84	0	19
5882	CN_S006455M592464	22	82	0	0	21	85	1	23
5883	CN_S006455M745884	3	104	0	0	6	109	1	11
5884	CN_S006455M748732	0	103	0	0	0	104	0	27
5885	CN_S006455M748763	0	101	0	0	0	105	0	28
5886	CN_S006464M48243	0	137	0	0	0	82	0	15
5887	CN_S006464M232265	17	117	0	0	3	78	0	19
5888	CN_S006464M290702	13	123	0	0	15	70	0	13
5889	CN_S006464M295266	4	132	0	0	3	72	23	0
5890	CN_S006464M295281	11	120	0	0	3	77	0	23
5891	CN_S006464M295467	13	106	0	0	5	68	42	0
5892	CN_S006464M300557	0	104	0	0	0	65	0	65
5893	CN_S006468M43508	0	112	0	0	0	105	0	17
5894	CN_S006468M44250	10	108	0	0	9	100	7	0
5895	CN_S006468M46335	15	102	0	0	7	106	0	4
5896	CN_S006468M130121	3	119	0	0	10	94	0	8
5897	CN_S006468M135627	0	101	0	0	0	104	0	29
5898	CN_S006469M219218	0	84	0	0	0	103	0	47
5899	CN_S006469M219242	0	91	0	0	0	92	0	51
5900	CN_S006475M6518	0	100	0	0	0	114	20	0
5901	CN_S006475M6813	4	104	0	0	16	99	0	11
5902	CN_S006475M6885	11	109	0	0	11	94	0	9
5903	CN_S006475M56051	0	109	0	0	0	108	0	17
5904	CN_S006496M16418	0	105	0	0	0	114	0	15
5905	CN_S006496M16961	15	90	0	0	15	103	0	11
5906	CN_S006496M28566	5	107	0	0	9	105	0	8
5907	CN_S006496M28994	10	99	0	0	8	108	0	9
5908	CN_S006496M67449	0	118	0	0	0	98	0	18
5909	CN_S006498M107926	0	98	0	0	0	126	0	10
5910	CN_S006498M129527	0	93	0	0	0	110	0	31
5911	CN_S006515M26936	0	132	0	0	0	57	0	45
5912	CN_S006515M126785	0	133	0	0	0	62	0	39
5913	CN_S006515M201970	0	130	0	0	0	51	0	53
5914	CN_S006519M16382	0	119	0	0	0	105	0	10
5915	CN_S006519M166810	18	108	0	0	17	81	0	10
5916	CN_S006519M321712	9	118	0	0	15	82	0	10
5917	CN_S006519M323770	17	103	0	0	9	82	0	23
5918	CN_S006519M399813	0	116	0	0	0	87	0	31
5919	CN_S006520M24938	0	114	0	0	0	90	0	30
5920	CN_S006520M38378	11	106	0	0	10	92	1	14
